producto_id,mes,anio,descripcion_repuesto,marca_repuesto,cantidad_total,km_promedio,tipo_ot_desc,n_ots
01001-03084,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,129469.0,Reparación / Servicio,1
01001-03085,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,129469.0,Reparación / Servicio,1
01001-03086,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,129469.0,Reparación / Servicio,1
01001-03087,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,155959.0,Reparación / Servicio,1
01001-03088,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98551.0,Reparación / Servicio,1
01001-03089,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98551.0,Reparación / Servicio,1
01001-03090,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,258120.0,Reparación / Servicio,1
01001-03091,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,48153.0,Reparación / Servicio,1
01001-03091,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,105124.0,Reparación / Servicio,1
01001-03091,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134943.0,Reparación / Servicio,1
01001-03091,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,141639.0,Reparación / Servicio,1
01001-03091,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,121154.0,Reparación / Servicio,1
01001-03091,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128220.0,Reparación / Servicio,1
01001-03091,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03092,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,186286.0,Reparación / Servicio,1
01001-03092,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134943.0,Reparación / Servicio,1
01001-03093,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,186286.0,Reparación / Servicio,1
01001-03093,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134943.0,Reparación / Servicio,1
01001-03094,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,105124.0,Reparación / Servicio,1
01001-03094,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128220.0,Reparación / Servicio,1
01001-03095,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,212091.0,Reparación / Servicio,1
01001-03096,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,212091.0,Reparación / Servicio,1
01001-03097,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,212091.0,Reparación / Servicio,1
01001-03099,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,99440.0,Reparación / Servicio,1
01001-03100,2,2025,REPUESTO FALTANTE,SIN MARCA,4.0,119124.0,Reparación / Servicio,1
01001-03100,3,2025,REPUESTO FALTANTE,SIN MARCA,8.0,70955.0,Reparación / Servicio,2
01001-03104,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,102096.0,Reparación / Servicio,1
01001-03106,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,175990.0,Reparación / Servicio,1
01001-03106,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,91601.0,Reparación / Servicio,1
01001-03107,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03108,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03109,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03110,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03111,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,214200.0,Reparación / Servicio,2
01001-03111,4,2025,REPUESTO FALTANTE,SIN MARCA,2.0,215680.0,Reparación / Servicio,2
01001-03112,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,214200.0,Reparación / Servicio,2
01001-03112,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
01001-03113,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,214200.0,Reparación / Servicio,2
01001-03114,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03114,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
01001-03115,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03115,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
01001-03116,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03116,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
01001-03117,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-03117,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
01001-03120,5,2025,REPUESTO FALTANTE,SIN MARCA,4.0,99448.0,Reparación / Servicio,1
01001-03123,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,97660.0,Reparación / Servicio,1
01001-03123,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,68630.0,Reparación / Servicio,1
01001-03124,6,2025,REPUESTO FALTANTE,SIN MARCA,2.0,141639.0,Reparación / Servicio,2
01001-03125,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,175990.0,Reparación / Servicio,1
01001-03126,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,175990.0,Reparación / Servicio,1
01001-03128,10,2025,REPUESTO FALTANTE,SIN MARCA,8.0,77638.0,Reparación / Servicio,2
01001-03131,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,98803.0,Reparación / Servicio,1
01001-03132,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,98803.0,Reparación / Servicio,1
01001-03133,4,2026,REPUESTO FALTANTE,SIN MARCA,4.0,80558.0,Reparación / Servicio,1
01001-03133,9,2025,REPUESTO FALTANTE,SIN MARCA,5.0,98803.0,Reparación / Servicio,1
01001-03134,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03135,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,48153.0,Reparación / Servicio,2
01001-03135,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03136,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03137,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03138,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,253127.0,Reparación / Servicio,1
01001-03139,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,50253.0,Reparación / Servicio,1
01001-0325,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,141639.0,Reparación / Servicio,1
01001-04001,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71378.0,Reparación / Servicio,1
01001-04002,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,109330.0,Reparación / Servicio,1
01001-04002,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,66656.0,Reparación / Servicio,1
01001-04002,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,144740.0,Reparación / Servicio,1
01001-04002,5,2026,REPUESTO FALTANTE,SIN MARCA,2.0,126994.0,Reparación / Servicio,2
01001-04002,7,2025,REPUESTO FALTANTE,SIN MARCA,5.0,220374.0,Reparación / Servicio,3
01001-04002,9,2025,REPUESTO FALTANTE,SIN MARCA,4.0,159380.5,Reparación / Servicio,2
01001-040022,1,2025,REPUESTO FALTANTE,SIN MARCA,9.0,78334.0,Reparación / Servicio,1
01001-04003,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,29224.0,Reparación / Servicio,1
01001-04004,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,59832.0,Reparación / Servicio,1
01001-04005,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,227207.0,Reparación / Servicio,1
01001-04006,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-04007,1,2026,REPUESTO FALTANTE,SIN MARCA,4.0,109330.0,Reparación / Servicio,2
01001-04007,2,2025,REPUESTO FALTANTE,SIN MARCA,4.0,81912.0,Reparación / Servicio,1
01001-04007,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,117533.0,Reparación / Servicio,1
01001-04007,4,2025,REPUESTO FALTANTE,SIN MARCA,4.0,120455.33333333333,Reparación / Servicio,3
01001-04007,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,157326.0,Reparación / Servicio,1
01001-04007,5,2025,REPUESTO FALTANTE,SIN MARCA,2.0,121212.0,Reparación / Servicio,1
01001-04007,5,2026,REPUESTO FALTANTE,SIN MARCA,2.0,39189.0,Reparación / Servicio,1
01001-04007,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,129751.0,Reparación / Servicio,1
01001-04007,7,2024,REPUESTO FALTANTE,SIN MARCA,3.0,167025.0,Reparación / Servicio,2
01001-04007,7,2025,REPUESTO FALTANTE,SIN MARCA,8.0,152632.33333333334,Reparación / Servicio,3
01001-04007,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,2.0,Reparación / Servicio,1
01001-04007,9,2024,REPUESTO FALTANTE,SIN MARCA,3.0,66586.0,Reparación / Servicio,2
01001-04007,9,2025,REPUESTO FALTANTE,SIN MARCA,6.0,179573.0,Reparación / Servicio,3
01001-04007,10,2024,REPUESTO FALTANTE,SIN MARCA,1.0,106221.0,Reparación / Servicio,1
01001-04007,11,2024,REPUESTO FALTANTE,SIN MARCA,5.0,95602.25,Reparación / Servicio,4
01001-04007,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,110881.0,Reparación / Servicio,1
01001-04008,1,2026,REPUESTO FALTANTE,SIN MARCA,4.0,109330.0,Reparación / Servicio,2
01001-04008,2,2025,REPUESTO FALTANTE,SIN MARCA,4.0,81912.0,Reparación / Servicio,1
01001-04008,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,117533.0,Reparación / Servicio,1
01001-04008,4,2025,REPUESTO FALTANTE,SIN MARCA,5.0,126526.5,Reparación / Servicio,4
01001-04008,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,157326.0,Reparación / Servicio,1
01001-04008,5,2025,REPUESTO FALTANTE,SIN MARCA,2.0,121212.0,Reparación / Servicio,1
01001-04008,5,2026,REPUESTO FALTANTE,SIN MARCA,2.0,39189.0,Reparación / Servicio,1
01001-04008,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,129751.0,Reparación / Servicio,1
01001-04008,7,2024,REPUESTO FALTANTE,SIN MARCA,4.0,204581.0,Reparación / Servicio,1
01001-04008,7,2025,REPUESTO FALTANTE,SIN MARCA,8.0,152632.33333333334,Reparación / Servicio,3
01001-04008,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,2.0,Reparación / Servicio,1
01001-04008,9,2024,REPUESTO FALTANTE,SIN MARCA,3.0,66586.0,Reparación / Servicio,2
01001-04008,9,2025,REPUESTO FALTANTE,SIN MARCA,6.0,179573.0,Reparación / Servicio,3
01001-04008,10,2024,REPUESTO FALTANTE,SIN MARCA,1.0,106221.0,Reparación / Servicio,1
01001-04008,11,2024,REPUESTO FALTANTE,SIN MARCA,4.0,100769.33333333333,Reparación / Servicio,3
01001-04008,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,110881.0,Reparación / Servicio,1
01001-04009,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,63197.0,Reparación / Servicio,2
01001-04009,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,139625.0,Reparación / Servicio,1
01001-04010,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,157326.0,Reparación / Servicio,1
01001-04011,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,157326.0,Reparación / Servicio,1
01001-04012,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,80590.0,Reparación / Servicio,1
01001-04014,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,204581.0,Reparación / Servicio,1
01001-040145,6,2025,REPUESTO FALTANTE,SIN MARCA,2.0,163608.0,Reparación / Servicio,2
01001-04015,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,129751.0,Reparación / Servicio,1
01001-04015,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,129469.0,Reparación / Servicio,1
01001-04015,7,2025,REPUESTO FALTANTE,SIN MARCA,1.0,158382.0,Reparación / Servicio,1
01001-04015,9,2025,REPUESTO FALTANTE,SIN MARCA,2.0,219958.0,Reparación / Servicio,1
01001-04015,11,2024,REPUESTO FALTANTE,SIN MARCA,3.0,116809.0,Reparación / Servicio,3
01001-04016,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138480.0,Reparación / Servicio,1
01001-04016,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98457.0,Reparación / Servicio,1
01001-04017,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,121154.0,Reparación / Servicio,1
01001-04018,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,121154.0,Reparación / Servicio,1
01001-04019,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,121154.0,Reparación / Servicio,2
01001-04020,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,121154.0,Reparación / Servicio,2
01001-04021,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,121154.0,Reparación / Servicio,1
01001-04022,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,186593.0,Reparación / Servicio,1
01001-0423,2,2025,REPUESTO FALTANTE,SIN MARCA,2.0,186593.0,Reparación / Servicio,1
01001-05001,2,2024,REPUESTO FALTANTE,SIN MARCA,4.0,73427.0,Reparación / Servicio,2
01001-05001,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,100284.0,Reparación / Servicio,1
01001-05002,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73427.0,Reparación / Servicio,1
01001-05002,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,197467.0,Reparación / Servicio,1
01001-05002,7,2024,REPUESTO FALTANTE,SIN MARCA,3.0,115933.33333333333,Reparación / Servicio,3
01001-05002,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,44215.5,Reparación / Servicio,2
01001-05002,9,2024,REPUESTO FALTANTE,SIN MARCA,3.0,97079.66666666667,Reparación / Servicio,3
01001-05003,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,66656.0,Reparación / Servicio,1
01001-05004,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,37206.0,Reparación / Servicio,1
01001-05004,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,204581.0,Reparación / Servicio,2
01001-05004,8,2024,REPUESTO FALTANTE,SIN MARCA,3.0,92933.66666666667,Reparación / Servicio,3
01001-05005,3,2024,REPUESTO FALTANTE,SIN MARCA,3.0,87919.0,Reparación / Servicio,2
01001-05005,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,41085.0,Reparación / Servicio,1
01001-05005,12,2024,REPUESTO FALTANTE,SIN MARCA,2.0,109749.0,Reparación / Servicio,1
01001-05006,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,13487.0,Reparación / Servicio,1
01001-05007,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,128085.5,Reparación / Servicio,2
01001-05008,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,116006.0,Reparación / Servicio,1
01001-05008,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,101148.0,Reparación / Servicio,2
01001-05009,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,116006.0,Reparación / Servicio,1
01001-05010,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,48951.0,Reparación / Servicio,1
01001-05011,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,48951.0,Reparación / Servicio,1
01001-05012,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,48951.0,Reparación / Servicio,1
01001-05013,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128382.0,Reparación / Servicio,1
01001-05014,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128382.0,Reparación / Servicio,1
01001-05015,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,156615.0,Reparación / Servicio,1
01001-05016,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,156615.0,Reparación / Servicio,1
01001-05016,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,95649.0,Reparación / Servicio,1
01001-05017,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,35600.0,Reparación / Servicio,1
01001-05018,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,152232.0,Reparación / Servicio,1
01001-05019,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,141924.0,Reparación / Servicio,1
01001-05020,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,141896.0,Reparación / Servicio,1
01001-05021,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,141896.0,Reparación / Servicio,1
01001-05022,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,141896.0,Reparación / Servicio,1
01001-05023,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,141896.0,Reparación / Servicio,1
01001-05024,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,252845.0,Reparación / Servicio,1
01001-05025,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,252845.0,Reparación / Servicio,2
01001-05026,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,48622.0,Reparación / Servicio,1
01001-05027,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,48622.0,Reparación / Servicio,1
01001-05028,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,48622.0,Reparación / Servicio,1
01001-05029,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,133136.0,Reparación / Servicio,1
01001-05030,4,2024,REPUESTO FALTANTE,SIN MARCA,4.0,133136.0,Reparación / Servicio,2
01001-05031,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73123.0,Reparación / Servicio,1
01001-05032,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73123.0,Reparación / Servicio,1
01001-05033,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73123.0,Reparación / Servicio,1
01001-05034,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,73123.0,Reparación / Servicio,1
01001-05035,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,60583.0,Reparación / Servicio,1
01001-05036,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,93750.0,Reparación / Servicio,2
01001-05037,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,93750.0,Reparación / Servicio,1
01001-05038,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,152891.0,Reparación / Servicio,2
01001-05039,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,82939.0,Reparación / Servicio,1
01001-05040,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,53022.0,Reparación / Servicio,1
01001-05041,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,53022.0,Reparación / Servicio,1
01001-05042,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,53022.0,Reparación / Servicio,1
01001-05043,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112000.0,Reparación / Servicio,1
01001-05044,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112000.0,Reparación / Servicio,1
01001-05045,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,53412.0,Reparación / Servicio,1
01001-05046,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,53412.0,Reparación / Servicio,1
01001-05047,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112517.0,Reparación / Servicio,1
01001-05047,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,72671.0,Reparación / Servicio,1
01001-05048,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112517.0,Reparación / Servicio,1
01001-05049,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84226.0,Reparación / Servicio,1
01001-05050,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,58338.0,Reparación / Servicio,1
01001-05051,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,68392.0,Reparación / Servicio,1
01001-05053,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71712.0,Reparación / Servicio,1
01001-05054,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71712.0,Reparación / Servicio,1
01001-05055,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,129751.0,Reparación / Servicio,1
01001-05056,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,129751.0,Reparación / Servicio,1
01001-05057,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,118842.0,Reparación / Servicio,1
01001-05058,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,118842.0,Reparación / Servicio,1
01001-05059,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,51734.0,Reparación / Servicio,1
01001-05059,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,41085.0,Reparación / Servicio,1
01001-05060,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,83387.0,Reparación / Servicio,2
01001-05061,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,83387.0,Reparación / Servicio,2
01001-05062,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83387.0,Reparación / Servicio,1
01001-05063,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83387.0,Reparación / Servicio,1
01001-05064,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98096.0,Reparación / Servicio,1
01001-05065,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,90671.0,Reparación / Servicio,1
01001-05066,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,19459.0,Reparación / Servicio,1
01001-05067,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,19459.0,Reparación / Servicio,1
01001-05068,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,19459.0,Reparación / Servicio,1
01001-05069,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,19459.0,Reparación / Servicio,1
01001-05070,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,51097.0,Reparación / Servicio,2
01001-05071,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51097.0,Reparación / Servicio,1
01001-05072,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,51097.0,Reparación / Servicio,1
01001-05073,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51097.0,Reparación / Servicio,1
01001-05074,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51097.0,Reparación / Servicio,1
01001-05075,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,131457.0,Reparación / Servicio,1
01001-05076,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,131457.0,Reparación / Servicio,1
01001-05077,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,19600.0,Reparación / Servicio,1
01001-05078,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,119124.0,Reparación / Servicio,1
01001-05079,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,119124.0,Reparación / Servicio,1
01001-05080,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,163608.0,Reparación / Servicio,1
01001-05081,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,117517.0,Reparación / Servicio,1
01001-05081,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,123089.0,Reparación / Servicio,1
01001-05083,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,63170.0,Reparación / Servicio,1
01001-06001,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,44550.0,Reparación / Servicio,2
01001-06001,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73427.0,Reparación / Servicio,1
01001-06001,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,63197.0,Reparación / Servicio,1
01001-06001,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,75183.0,Reparación / Servicio,2
01001-06001,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,72592.0,Reparación / Servicio,1
01001-06001,9,2024,REPUESTO FALTANTE,SIN MARCA,8.0,96083.125,Reparación / Servicio,8
01001-06001,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,20206.0,Reparación / Servicio,1
01001-06002,2,2024,REPUESTO FALTANTE,SIN MARCA,5.0,90642.0,Reparación / Servicio,5
01001-06002,3,2024,REPUESTO FALTANTE,SIN MARCA,7.0,73978.71428571429,Reparación / Servicio,7
01001-06002,4,2024,REPUESTO FALTANTE,SIN MARCA,10.0,90385.0,Reparación / Servicio,10
01001-06002,5,2024,REPUESTO FALTANTE,SIN MARCA,7.0,73769.28571428571,Reparación / Servicio,7
01001-06002,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,104616.0,Reparación / Servicio,1
01001-06002,7,2024,REPUESTO FALTANTE,SIN MARCA,4.0,118421.75,Reparación / Servicio,4
01001-06002,8,2024,REPUESTO FALTANTE,SIN MARCA,3.0,57424.0,Reparación / Servicio,3
01001-06003,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,52372.5,Reparación / Servicio,2
01001-06003,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,55316.5,Reparación / Servicio,2
01001-06003,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,65401.0,Reparación / Servicio,1
01001-06003,3,2024,REPUESTO FALTANTE,SIN MARCA,4.0,131104.75,Reparación / Servicio,4
01001-06003,4,2024,REPUESTO FALTANTE,SIN MARCA,8.0,90716.0,Reparación / Servicio,7
01001-06003,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,95283.0,Reparación / Servicio,1
01001-06003,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84226.0,Reparación / Servicio,1
01001-06003,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,75183.0,Reparación / Servicio,2
01001-06003,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,72592.0,Reparación / Servicio,1
01001-06003,9,2024,REPUESTO FALTANTE,SIN MARCA,8.0,83755.125,Reparación / Servicio,8
01001-06003,10,2025,REPUESTO FALTANTE,SIN MARCA,2.0,95647.0,Reparación / Servicio,2
01001-06003,11,2025,REPUESTO FALTANTE,SIN MARCA,2.0,73298.5,Reparación / Servicio,2
01001-06003,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,109749.0,Reparación / Servicio,1
01001-06003,12,2025,REPUESTO FALTANTE,SIN MARCA,3.0,22499.0,Reparación / Servicio,3
01001-06004,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,79530.0,Reparación / Servicio,1
01001-06005,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,132586.0,Reparación / Servicio,1
01001-06005,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83841.0,Reparación / Servicio,1
01001-06006,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,132586.0,Reparación / Servicio,1
01001-06006,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83841.0,Reparación / Servicio,1
01001-06007,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,37206.0,Reparación / Servicio,1
01001-06007,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,152232.0,Reparación / Servicio,1
01001-06008,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51515.0,Reparación / Servicio,1
01001-06009,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51515.0,Reparación / Servicio,1
